time_iso_utc,time_unix_ms,price_usd
2025-01-30T15:03:48.680000+00:00,1738249428680,241.84088155
2025-01-30T16:03:45.594000+00:00,1738253025594,242.28127063
2025-01-30T17:04:03.923000+00:00,1738256643923,242.90396054
2025-01-30T18:04:05.134000+00:00,1738260245134,241.15652245
2025-01-30T19:03:57.442000+00:00,1738263837442,241.18724343
2025-01-30T20:03:49.142000+00:00,1738267429142,241.11382058
2025-01-30T21:00:32.378000+00:00,1738270832378,239.22406427
2025-01-30T22:01:52.700000+00:00,1738274512700,240.22625446
2025-01-30T23:08:41.450000+00:00,1738278521450,240.12987279
2025-01-31T00:02:40.778000+00:00,1738281760778,238.81724491
2025-01-31T01:03:58.529000+00:00,1738285438529,238.76836998
2025-01-31T02:03:56.705000+00:00,1738289036705,237.74332951
2025-01-31T03:04:02.909000+00:00,1738292642909,237.47519698
2025-01-31T04:04:02.853000+00:00,1738296242853,236.06137292
2025-01-31T05:04:04.006000+00:00,1738299844006,235.64582820
2025-01-31T06:03:37.202000+00:00,1738303417202,237.37403356
2025-01-31T07:03:52.091000+00:00,1738307032091,237.74852396
2025-01-31T08:08:31.393000+00:00,1738310911393,235.94827680
2025-01-31T09:03:49.523000+00:00,1738314229523,235.04442144
2025-01-31T10:08:09.109000+00:00,1738318089109,235.73140299
2025-01-31T11:03:03.915000+00:00,1738321383915,235.99605752
2025-01-31T12:03:58.264000+00:00,1738325038264,238.53216676
2025-01-31T13:03:45.911000+00:00,1738328625911,240.08272955
2025-01-31T14:03:59.725000+00:00,1738332239725,240.14156710
2025-01-31T15:03:55.609000+00:00,1738335835609,236.84073831
2025-01-31T16:03:11.080000+00:00,1738339391080,240.01569493
2025-01-31T17:06:51.370000+00:00,1738343211370,238.18254951
2025-01-31T18:01:01.023000+00:00,1738346461023,235.74381515
2025-01-31T19:02:34.191000+00:00,1738350154191,229.77639432
2025-01-31T20:03:40.823000+00:00,1738353820823,230.58557355
2025-01-31T21:03:45.859000+00:00,1738357425859,229.35064063
2025-01-31T22:03:48.644000+00:00,1738361028644,229.66007007
2025-01-31T23:04:09.042000+00:00,1738364649042,230.87011157
2025-02-01T00:04:06.363000+00:00,1738368246363,231.60207320
2025-02-01T01:03:52.826000+00:00,1738371832826,232.22446304
2025-02-01T02:03:50.347000+00:00,1738375430347,232.61554233
2025-02-01T03:03:56.455000+00:00,1738379036455,232.39128485
2025-02-01T04:03:59.711000+00:00,1738382639711,231.17987269
2025-02-01T05:03:43.352000+00:00,1738386223352,231.78114313
2025-02-01T06:00:55.487000+00:00,1738389655487,232.61610234
2025-02-01T07:03:35.238000+00:00,1738393415238,231.37769540
2025-02-01T08:01:28.069000+00:00,1738396888069,230.31732397
2025-02-01T09:03:45.654000+00:00,1738400625654,229.50724097
2025-02-01T10:03:32.767000+00:00,1738404212767,227.60348936
2025-02-01T11:03:30.524000+00:00,1738407810524,227.08470389
2025-02-01T12:01:45.220000+00:00,1738411305220,227.67241333
2025-02-01T13:08:16.914000+00:00,1738415296914,228.69079220
2025-02-01T14:03:50.571000+00:00,1738418630571,227.53967580
2025-02-01T15:03:31.499000+00:00,1738422211499,226.27943066
2025-02-01T16:03:42.005000+00:00,1738425822005,226.43267244
2025-02-01T17:05:14.898000+00:00,1738429514898,225.47881881
2025-02-01T18:03:49.188000+00:00,1738433029188,227.22611044
2025-02-01T19:03:50.058000+00:00,1738436630058,225.40402720
2025-02-01T20:08:35.589000+00:00,1738440515589,221.35642632
2025-02-01T21:02:17.202000+00:00,1738443737202,218.24699830
2025-02-01T22:06:14.023000+00:00,1738447574023,216.69611650
2025-02-01T23:03:47.525000+00:00,1738451027525,215.56922183
2025-02-02T00:08:33.725000+00:00,1738454913725,213.74963062
2025-02-02T01:00:39.945000+00:00,1738458039945,217.10560485
2025-02-02T02:03:46.574000+00:00,1738461826574,217.57177249
2025-02-02T03:03:26.340000+00:00,1738465406340,214.54148670
2025-02-02T04:06:50.978000+00:00,1738469210978,208.38473536
2025-02-02T05:03:20.034000+00:00,1738472600034,209.20101457
2025-02-02T06:03:37.172000+00:00,1738476217172,212.05386841
2025-02-02T07:03:44.548000+00:00,1738479824548,213.00194533
2025-02-02T08:03:59.386000+00:00,1738483439386,211.50725351
2025-02-02T09:03:52.266000+00:00,1738487032266,214.85910909
2025-02-02T10:03:35.669000+00:00,1738490615669,213.68666826
2025-02-02T11:03:36.667000+00:00,1738494216667,211.93301406
2025-02-02T12:03:48.176000+00:00,1738497828176,209.25906202
2025-02-02T13:03:35.849000+00:00,1738501415849,208.71799807
2025-02-02T14:00:52.905000+00:00,1738504852905,212.54208250
2025-02-02T15:03:38.159000+00:00,1738508618159,213.06711926
2025-02-02T16:03:25.259000+00:00,1738512205259,211.99259528
2025-02-02T17:02:43.892000+00:00,1738515763892,206.29514815
2025-02-02T18:03:40.637000+00:00,1738519420637,202.85686837
2025-02-02T19:03:44.417000+00:00,1738523024417,197.97430892
2025-02-02T20:03:42.691000+00:00,1738526622691,203.52163827
2025-02-02T21:03:55.552000+00:00,1738530235552,202.68199877
2025-02-02T22:08:34.369000+00:00,1738534114369,204.48978956
2025-02-02T23:03:45.586000+00:00,1738537425586,201.30368884
2025-02-03T00:03:58.466000+00:00,1738541038466,202.94723943
2025-02-03T01:02:55.664000+00:00,1738544575664,198.70362731
2025-02-03T02:03:58.526000+00:00,1738548238526,186.50813272
2025-02-03T03:03:59.004000+00:00,1738551839004,187.80314673
2025-02-03T04:03:57.525000+00:00,1738555437525,197.97845749
2025-02-03T05:03:41.684000+00:00,1738559021684,190.95968636
2025-02-03T06:03:57.750000+00:00,1738562637750,194.96115455
2025-02-03T07:04:20.838000+00:00,1738566260838,195.76948887
2025-02-03T08:03:20.629000+00:00,1738569800629,199.45726763
2025-02-03T09:03:45.538000+00:00,1738573425538,195.50089144
2025-02-03T10:03:41.878000+00:00,1738577021878,194.32196746
2025-02-03T11:03:53.870000+00:00,1738580633870,201.52170772
2025-02-03T12:03:23.559000+00:00,1738584203559,199.00160728
2025-02-03T13:03:56.456000+00:00,1738587836456,195.26334552
2025-02-03T14:03:58.592000+00:00,1738591438592,194.21570150
2025-02-03T15:06:14.639000+00:00,1738595174639,199.27119676
2025-02-03T16:03:38.155000+00:00,1738598618155,207.21682971
2025-02-03T17:04:06.461000+00:00,1738602246461,207.99922285
2025-02-03T18:03:46.644000+00:00,1738605826644,207.67914817
2025-02-03T19:08:57.244000+00:00,1738609737244,212.40306491
2025-02-03T20:03:58.917000+00:00,1738613038917,215.20534449
2025-02-03T21:04:11.759000+00:00,1738616651759,211.90456282
2025-02-03T22:03:44.362000+00:00,1738620224362,216.99470634
2025-02-03T23:03:56.814000+00:00,1738623836814,217.24940218
2025-02-04T00:04:15.775000+00:00,1738627455775,216.20485549
2025-02-04T01:03:54.827000+00:00,1738631034827,215.80560140
2025-02-04T02:08:36.380000+00:00,1738634916380,218.99162070
2025-02-04T03:04:00.321000+00:00,1738638240321,216.37604511
2025-02-04T04:03:47.763000+00:00,1738641827763,215.25360838
2025-02-04T05:04:06.852000+00:00,1738645446852,213.07434019
2025-02-04T06:03:48.851000+00:00,1738649028851,205.09544686
2025-02-04T07:01:43.828000+00:00,1738652503828,206.44583480
2025-02-04T08:00:42.874000+00:00,1738656042874,204.74204324
2025-02-04T09:03:58.365000+00:00,1738659838365,203.86380729
2025-02-04T10:03:41.269000+00:00,1738663421269,204.87467845
2025-02-04T11:03:59.010000+00:00,1738667039010,207.83154882
2025-02-04T12:03:49.751000+00:00,1738670629751,208.30552757
2025-02-04T13:04:02.539000+00:00,1738674242539,211.22733618
2025-02-04T14:03:56.600000+00:00,1738677836600,210.81200333
2025-02-04T15:03:52.210000+00:00,1738681432210,215.17821969
2025-02-04T16:03:49.957000+00:00,1738685029957,215.69702126
2025-02-04T17:04:22.883000+00:00,1738688662883,214.76980154
2025-02-04T18:04:04.615000+00:00,1738692244615,213.94048350
2025-02-04T19:04:01.372000+00:00,1738695841372,213.29609616
2025-02-04T20:04:03.806000+00:00,1738699443806,209.96584470
2025-02-04T21:08:38.205000+00:00,1738703318205,205.27107750
2025-02-04T22:04:10.588000+00:00,1738706650588,202.90826344
2025-02-04T23:02:05.236000+00:00,1738710125236,205.20376224
2025-02-05T00:03:56.840000+00:00,1738713836840,206.95944714
2025-02-05T01:03:56.640000+00:00,1738717436640,207.14199946
2025-02-05T02:03:25.311000+00:00,1738721005311,205.88014137
2025-02-05T03:03:37.832000+00:00,1738724617832,207.46348848
2025-02-05T04:03:43.867000+00:00,1738728223867,207.33407854
2025-02-05T05:04:11.232000+00:00,1738731851232,205.28816447
2025-02-05T06:03:19.166000+00:00,1738735399166,205.76562261
2025-02-05T07:03:49.027000+00:00,1738739029027,204.52156380
2025-02-05T08:03:50.485000+00:00,1738742630485,205.24323121
2025-02-05T09:03:54.340000+00:00,1738746234340,204.74549175
2025-02-05T10:04:03.971000+00:00,1738749843971,203.74933117
2025-02-05T11:03:55.547000+00:00,1738753435547,204.86713857
2025-02-05T12:04:03.959000+00:00,1738757043959,206.49870649
2025-02-05T13:03:36.167000+00:00,1738760616167,204.90663585
2025-02-05T14:04:13.446000+00:00,1738764253446,206.20416550
2025-02-05T15:08:40.539000+00:00,1738768120539,203.63103405
2025-02-05T16:04:06.789000+00:00,1738771446789,202.84376209
2025-02-05T17:00:27.041000+00:00,1738774827041,201.21254564
2025-02-05T18:04:04.011000+00:00,1738778644011,197.85673493
2025-02-05T19:04:01.093000+00:00,1738782241093,197.52772402
2025-02-05T20:03:55.512000+00:00,1738785835512,199.57588751
2025-02-05T21:04:11.626000+00:00,1738789451626,198.38173151
2025-02-05T22:04:10.039000+00:00,1738793050039,198.78351338
2025-02-05T23:03:47.424000+00:00,1738796627424,196.14969245
2025-02-06T00:04:00.322000+00:00,1738800240322,196.13029302
2025-02-06T01:04:04.553000+00:00,1738803844553,197.13826869
2025-02-06T02:04:00.760000+00:00,1738807440760,199.03956540
2025-02-06T03:04:06.726000+00:00,1738811046726,200.29581746
2025-02-06T04:04:13.210000+00:00,1738814653210,200.82969026
2025-02-06T05:03:34.356000+00:00,1738818214356,201.47495853
2025-02-06T06:06:53.116000+00:00,1738822013116,201.74169865
2025-02-06T07:03:58.893000+00:00,1738825438893,203.81781932
2025-02-06T08:04:02.012000+00:00,1738829042012,202.27419385
2025-02-06T09:08:25.826000+00:00,1738832905826,201.42709849
2025-02-06T10:03:51.389000+00:00,1738836231389,202.55152458
2025-02-06T11:04:01.498000+00:00,1738839841498,201.32149541
2025-02-06T12:01:13.719000+00:00,1738843273719,200.31459329
2025-02-06T13:01:47.502000+00:00,1738846907502,198.30327730
2025-02-06T14:08:31.228000+00:00,1738850911228,199.83543771
2025-02-06T15:00:59.330000+00:00,1738854059330,195.92738419
2025-02-06T16:03:02.045000+00:00,1738857782045,191.73176825
2025-02-06T17:04:07.394000+00:00,1738861447394,189.78279681
2025-02-06T18:04:00.710000+00:00,1738865040710,190.63135076
2025-02-06T19:02:51.986000+00:00,1738868571986,189.94765067
2025-02-06T20:04:02.557000+00:00,1738872242557,189.87298554
2025-02-06T21:03:55.298000+00:00,1738875835298,192.84982087
2025-02-06T22:00:44.517000+00:00,1738879244517,193.72056675
2025-02-06T23:04:02.475000+00:00,1738883042475,191.15376517
2025-02-07T00:04:08.529000+00:00,1738886648529,189.51906081
2025-02-07T01:08:30.401000+00:00,1738890510401,190.32792388
2025-02-07T02:04:10.361000+00:00,1738893850361,192.52492927
2025-02-07T03:04:01.341000+00:00,1738897441341,194.69728207
2025-02-07T04:03:52.310000+00:00,1738901032310,193.32216299
2025-02-07T05:03:43.859000+00:00,1738904623859,194.23011350
2025-02-07T06:01:23.356000+00:00,1738908083356,192.75989906
2025-02-07T07:04:03.007000+00:00,1738911843007,190.59870475
2025-02-07T08:04:00.928000+00:00,1738915440928,192.50191519
2025-02-07T09:03:53.642000+00:00,1738919033642,194.17784135
2025-02-07T10:03:52.870000+00:00,1738922632870,197.04109777
2025-02-07T11:03:43.296000+00:00,1738926223296,197.02413917
2025-02-07T12:04:12.652000+00:00,1738929852652,198.45116944
2025-02-07T13:04:00.997000+00:00,1738933440997,199.03318592
2025-02-07T14:03:40.145000+00:00,1738937020145,201.07101201
2025-02-07T15:01:31.796000+00:00,1738940491796,202.71815108
2025-02-07T16:04:14.027000+00:00,1738944254027,197.53296775
2025-02-07T17:03:56.486000+00:00,1738947836486,197.06895373
2025-02-07T18:04:26.980000+00:00,1738951466980,196.31809332
2025-02-07T19:04:09.441000+00:00,1738955049441,197.84380681
2025-02-07T20:04:15.171000+00:00,1738958655171,195.56090846
2025-02-07T21:00:00.756000+00:00,1738962000756,190.41910549
2025-02-07T22:03:51.490000+00:00,1738965831490,190.04948816
2025-02-07T23:04:02.840000+00:00,1738969442840,190.05401683
2025-02-08T00:04:08.624000+00:00,1738973048624,192.27096794
2025-02-08T01:04:19.047000+00:00,1738976659047,193.07056903
2025-02-08T02:04:02.136000+00:00,1738980242136,192.77573809
2025-02-08T03:02:58.280000+00:00,1738983778280,193.26589096
2025-02-08T04:03:48.839000+00:00,1738987428839,193.13982320
2025-02-08T05:04:12.661000+00:00,1738991052661,191.84531314
2025-02-08T06:00:41.656000+00:00,1738994441656,190.80618405
2025-02-08T07:03:50.805000+00:00,1738998230805,190.45556630
2025-02-08T08:04:03.569000+00:00,1739001843569,192.74477410
2025-02-08T09:03:47.515000+00:00,1739005427515,191.82980134
2025-02-08T10:02:43.578000+00:00,1739008963578,193.48830000
2025-02-08T11:04:07.876000+00:00,1739012647876,193.58176833
2025-02-08T12:04:08.669000+00:00,1739016248669,193.84487908
2025-02-08T13:08:45.366000+00:00,1739020125366,194.04033881
2025-02-08T14:03:52.372000+00:00,1739023432372,195.42421030
2025-02-08T15:03:59.295000+00:00,1739027039295,194.47761350
2025-02-08T16:04:04.353000+00:00,1739030644353,193.40871058
2025-02-08T17:04:03.121000+00:00,1739034243121,195.33638471
2025-02-08T18:03:50.790000+00:00,1739037830790,196.68727167
2025-02-08T19:04:21.911000+00:00,1739041461911,196.79489064
2025-02-08T20:03:54.468000+00:00,1739045034468,197.14782637
2025-02-08T21:03:47.936000+00:00,1739048627936,197.54544634
2025-02-08T22:03:01.630000+00:00,1739052181630,198.55644350
2025-02-08T23:03:52.122000+00:00,1739055832122,198.17086418
2025-02-09T00:04:16.070000+00:00,1739059456070,199.50342875
2025-02-09T01:03:53.252000+00:00,1739063033252,200.09607339
2025-02-09T02:03:48.407000+00:00,1739066628407,202.03676933
2025-02-09T03:03:55.551000+00:00,1739070235551,201.69564645
2025-02-09T04:06:14.542000+00:00,1739073974542,206.13096950
2025-02-09T05:03:50.193000+00:00,1739077430193,206.15576611
2025-02-09T06:03:57.078000+00:00,1739081037078,206.39258774
2025-02-09T07:02:20.755000+00:00,1739084540755,204.83083863
2025-02-09T08:03:53.947000+00:00,1739088233947,204.26115305
2025-02-09T09:03:52.977000+00:00,1739091832977,203.72901493
2025-02-09T10:04:00.383000+00:00,1739095440383,201.90589370
2025-02-09T11:04:02.164000+00:00,1739099042164,201.97555156
2025-02-09T12:03:39.752000+00:00,1739102619752,201.74209210
2025-02-09T13:03:54.466000+00:00,1739106234466,201.42402385
2025-02-09T14:03:57.002000+00:00,1739109837002,197.23101931
2025-02-09T15:04:06.035000+00:00,1739113446035,199.43058652
2025-02-09T16:02:22.362000+00:00,1739116942362,200.66243053
2025-02-09T17:04:12.083000+00:00,1739120652083,202.11380572
2025-02-09T18:08:51.279000+00:00,1739124531279,199.88599920
2025-02-09T19:00:41.487000+00:00,1739127641487,200.15670548
2025-02-09T20:03:44.867000+00:00,1739131424867,199.09765956
2025-02-09T21:03:57.245000+00:00,1739135037245,199.47499469
2025-02-09T22:04:11.301000+00:00,1739138651301,194.62882806
2025-02-09T23:02:54.502000+00:00,1739142174502,197.57174179
2025-02-10T00:04:12.462000+00:00,1739145852462,200.52590503
2025-02-10T01:04:06.015000+00:00,1739149446015,204.17152132
2025-02-10T02:03:49.808000+00:00,1739153029808,198.74248148
2025-02-10T03:04:05.637000+00:00,1739156645637,198.61269578
2025-02-10T04:03:40.869000+00:00,1739160220869,202.69501565
2025-02-10T05:04:19.705000+00:00,1739163859705,201.08497172
2025-02-10T06:03:48.152000+00:00,1739167428152,202.80991848
2025-02-10T07:04:15.569000+00:00,1739171055569,203.04716619
2025-02-10T08:05:55.039000+00:00,1739174755039,203.17342093
2025-02-10T09:04:10.422000+00:00,1739178250422,205.21083804
2025-02-10T10:01:30.024000+00:00,1739181690024,204.54741630
2025-02-10T11:04:28.687000+00:00,1739185468687,204.01835100
2025-02-10T12:04:13.204000+00:00,1739189053204,204.71432506
2025-02-10T13:04:20.397000+00:00,1739192660397,203.17914383
2025-02-10T14:04:10.856000+00:00,1739196250856,208.40419243
2025-02-10T15:04:01.226000+00:00,1739199841226,204.63028842
2025-02-10T16:03:57.596000+00:00,1739203437596,203.15690086
2025-02-10T17:04:16.627000+00:00,1739207056627,203.37924430
2025-02-10T18:04:14.525000+00:00,1739210654525,203.61945998
2025-02-10T19:08:40.262000+00:00,1739214520262,203.22348875
2025-02-10T20:04:06.190000+00:00,1739217846190,201.38513380
2025-02-10T21:04:16.569000+00:00,1739221456569,201.31059081
2025-02-10T22:00:53.272000+00:00,1739224853272,200.38373596
2025-02-10T23:03:48.559000+00:00,1739228628559,199.83125710
2025-02-11T00:08:50.376000+00:00,1739232530376,200.20868832
2025-02-11T01:08:46.307000+00:00,1739236126307,202.58311830
2025-02-11T02:03:57.990000+00:00,1739239437990,204.03646167
2025-02-11T03:02:05.439000+00:00,1739242925439,201.36559470
2025-02-11T04:01:58.220000+00:00,1739246518220,201.35711241
2025-02-11T05:04:12.221000+00:00,1739250252221,203.65663650
2025-02-11T06:04:08.839000+00:00,1739253848839,205.01950469
2025-02-11T07:04:23.807000+00:00,1739257463807,205.70779783
2025-02-11T08:03:55.912000+00:00,1739261035912,204.55880877
2025-02-11T09:04:05.458000+00:00,1739264645458,205.04214546
2025-02-11T10:04:03.904000+00:00,1739268243904,202.98019085
2025-02-11T11:03:52.796000+00:00,1739271832796,202.43911845
2025-02-11T12:04:20.334000+00:00,1739275460334,203.16675306
2025-02-11T13:03:57.050000+00:00,1739279037050,202.42506181
2025-02-11T14:03:56.072000+00:00,1739282636072,199.07374880
2025-02-11T15:03:52.515000+00:00,1739286232515,199.77532069
2025-02-11T16:03:57.098000+00:00,1739289837098,199.78802739
2025-02-11T17:04:20.227000+00:00,1739293460227,198.09435317
2025-02-11T18:03:49.050000+00:00,1739297029050,198.14829138
2025-02-11T19:05:35.012000+00:00,1739300735012,196.56330720
2025-02-11T20:02:48.936000+00:00,1739304168936,195.52834123
2025-02-11T21:04:22.290000+00:00,1739307862290,196.87615211
2025-02-11T22:04:19.607000+00:00,1739311459607,198.40618605
2025-02-11T23:04:19.940000+00:00,1739315059940,197.09369728
2025-02-12T00:04:15.305000+00:00,1739318655305,198.01592644
2025-02-12T01:00:37.675000+00:00,1739322037675,198.08337372
2025-02-12T02:04:11.877000+00:00,1739325851877,197.74303732
2025-02-12T03:03:20.441000+00:00,1739329400441,195.42103217
2025-02-12T04:03:06.479000+00:00,1739332986479,194.52009293
2025-02-12T05:04:18.471000+00:00,1739336658471,194.29761486
2025-02-12T06:04:11.042000+00:00,1739340251042,195.76789992
2025-02-12T07:04:14.223000+00:00,1739343854223,193.95716587
2025-02-12T08:01:48.121000+00:00,1739347308121,195.04352068
2025-02-12T09:04:30.805000+00:00,1739351070805,195.92501778
2025-02-12T10:03:06.266000+00:00,1739354586266,196.63271180
2025-02-12T11:03:59.053000+00:00,1739358239053,195.90244489
2025-02-12T12:03:55.878000+00:00,1739361835878,197.06686447
2025-02-12T13:04:04.089000+00:00,1739365444089,196.45021375
2025-02-12T14:04:26.695000+00:00,1739369066695,191.60497024
2025-02-12T15:04:15.474000+00:00,1739372655474,192.06545297
2025-02-12T16:04:10.991000+00:00,1739376250991,192.70409542
2025-02-12T17:04:31.352000+00:00,1739379871352,195.05044262
2025-02-12T18:04:17.829000+00:00,1739383457829,195.28640974
2025-02-12T19:04:33.313000+00:00,1739387073313,193.17779210
2025-02-12T20:09:02.896000+00:00,1739390942896,193.24934324
2025-02-12T21:04:15.831000+00:00,1739394255831,194.13932622
2025-02-12T22:04:26.523000+00:00,1739397866523,196.00719290
2025-02-12T23:04:30.272000+00:00,1739401470272,197.10733137
2025-02-13T00:04:34.460000+00:00,1739405074460,196.58147902
2025-02-13T01:04:07.095000+00:00,1739408647095,195.68210990
2025-02-13T02:03:11.590000+00:00,1739412191590,197.59326354
2025-02-13T03:04:21.811000+00:00,1739415861811,196.65258826
2025-02-13T04:04:15.387000+00:00,1739419455387,197.92201832
2025-02-13T05:04:11.504000+00:00,1739423051504,195.55116384
2025-02-13T06:04:33.302000+00:00,1739426673302,195.52423742
2025-02-13T07:04:27.388000+00:00,1739430267388,193.51843156
2025-02-13T08:04:11.899000+00:00,1739433851899,193.11948515
2025-02-13T09:04:17.855000+00:00,1739437457855,192.28464636
2025-02-13T10:04:22.203000+00:00,1739441062203,193.34931545
2025-02-13T11:04:15.707000+00:00,1739444655707,192.52043688
2025-02-13T12:01:24.131000+00:00,1739448084131,191.74491834
2025-02-13T13:01:48.730000+00:00,1739451708730,191.14844577
2025-02-13T14:04:14.874000+00:00,1739455454874,190.94498061
2025-02-13T15:04:14.059000+00:00,1739459054059,190.95237406
2025-02-13T16:04:00.077000+00:00,1739462640077,191.99261729
2025-02-13T17:04:22.377000+00:00,1739466262377,190.32977927
2025-02-13T18:04:11.832000+00:00,1739469851832,191.66196612
2025-02-13T19:03:51.349000+00:00,1739473431349,193.37140151
2025-02-13T20:09:03.702000+00:00,1739477343702,193.32844626
2025-02-13T21:04:01.082000+00:00,1739480641082,194.60817927
2025-02-13T22:06:13.556000+00:00,1739484373556,194.83289393
2025-02-13T23:09:01.419000+00:00,1739488141419,194.36062062
2025-02-14T00:05:23.563000+00:00,1739491523563,194.40389857
2025-02-14T01:04:19.753000+00:00,1739495059753,195.95014321
2025-02-14T02:04:00.214000+00:00,1739498640214,195.75988529
2025-02-14T03:04:16.005000+00:00,1739502256005,195.83799495
2025-02-14T04:03:59.199000+00:00,1739505839199,197.16679962
2025-02-14T05:03:53.915000+00:00,1739509433915,195.45170738
2025-02-14T06:04:18.989000+00:00,1739513058989,195.20400148
2025-02-14T07:01:43.673000+00:00,1739516503673,196.27043240
2025-02-14T08:04:08.065000+00:00,1739520248065,196.81057130
2025-02-14T09:04:07.884000+00:00,1739523847884,197.51689030
2025-02-14T10:04:08.386000+00:00,1739527448386,199.39820212
2025-02-14T11:04:14.052000+00:00,1739531054052,200.52942330
2025-02-14T12:04:05.367000+00:00,1739534645367,199.41858462
2025-02-14T13:03:53.881000+00:00,1739538233881,197.16892686
2025-02-14T14:04:20.430000+00:00,1739541860430,197.93237667
2025-02-14T15:04:04.778000+00:00,1739545444778,199.54163340
2025-02-14T16:03:59.638000+00:00,1739549039638,200.44306716
2025-02-14T17:04:11.327000+00:00,1739552651327,202.07445094
2025-02-14T18:04:21.251000+00:00,1739556261251,204.89895523
2025-02-14T19:04:30.496000+00:00,1739559870496,203.00302349
2025-02-14T20:00:55.513000+00:00,1739563255513,201.62297557
2025-02-14T21:08:51.651000+00:00,1739567331651,201.40441419
2025-02-14T22:04:19.878000+00:00,1739570659878,201.33090189
2025-02-14T23:04:11.813000+00:00,1739574251813,198.95921868
2025-02-15T00:02:48.750000+00:00,1739577768750,199.70522220
2025-02-15T01:04:24.467000+00:00,1739581464467,197.97788229
2025-02-15T02:04:10.613000+00:00,1739585050613,199.31376953
2025-02-15T03:01:18.004000+00:00,1739588478004,199.22474570
2025-02-15T04:03:58.206000+00:00,1739592238206,198.52217456
2025-02-15T05:09:03.649000+00:00,1739596143649,197.54749719
2025-02-15T06:04:16.160000+00:00,1739599456160,197.18674296
2025-02-15T07:09:25.215000+00:00,1739603365215,196.02887415
2025-02-15T08:04:02.348000+00:00,1739606642348,196.13307901
2025-02-15T09:04:14.559000+00:00,1739610254559,196.19128065
2025-02-15T10:09:13.986000+00:00,1739614153986,195.10153189
2025-02-15T11:04:23.983000+00:00,1739617463983,195.09124575
2025-02-15T12:04:17.766000+00:00,1739621057766,194.79269439
2025-02-15T13:04:04.881000+00:00,1739624644881,195.74016162
2025-02-15T14:04:10.111000+00:00,1739628250111,195.18287642
2025-02-15T15:04:21.251000+00:00,1739631861251,194.30044213
2025-02-15T16:09:11.283000+00:00,1739635751283,194.77699367
2025-02-15T17:04:06.292000+00:00,1739639046292,194.38218150
2025-02-15T18:04:22.666000+00:00,1739642662666,193.67804932
2025-02-15T19:08:44.297000+00:00,1739646524297,194.85603324
2025-02-15T20:04:20.361000+00:00,1739649860361,194.28954366
2025-02-15T21:04:15.768000+00:00,1739653455768,193.19396268
2025-02-15T22:00:02.812000+00:00,1739656802812,194.16969300
2025-02-15T23:04:31.308000+00:00,1739660671308,194.37516641
2025-02-16T00:08:54+00:00,1739664534000,194.62624617
2025-02-16T01:03:16.853000+00:00,1739667796853,195.05114556
2025-02-16T02:03:41.339000+00:00,1739671421339,194.70135832
2025-02-16T03:01:18.509000+00:00,1739674878509,193.63498613
2025-02-16T04:03:55.267000+00:00,1739678635267,194.49268557
2025-02-16T05:03:59.486000+00:00,1739682239486,194.65694498
2025-02-16T06:03:58.231000+00:00,1739685838231,195.18554197
2025-02-16T07:01:25.170000+00:00,1739689285170,195.34195847
2025-02-16T08:04:05.960000+00:00,1739693045960,192.97227797
2025-02-16T09:02:30.607000+00:00,1739696550607,193.09325442
2025-02-16T10:04:08.356000+00:00,1739700248356,193.66486206
2025-02-16T11:03:41.911000+00:00,1739703821911,193.11722598
2025-02-16T12:04:06.125000+00:00,1739707446125,193.60825261
2025-02-16T13:02:54.598000+00:00,1739710974598,192.61874683
2025-02-16T14:03:53.784000+00:00,1739714633784,190.84612175
2025-02-16T15:04:04.419000+00:00,1739718244419,190.20791923
2025-02-16T16:04:01.407000+00:00,1739721841407,190.38448902
2025-02-16T17:04:12.255000+00:00,1739725452255,190.50271788
2025-02-16T18:04:15.724000+00:00,1739729055724,190.02732718
2025-02-16T19:00:48.191000+00:00,1739732448191,189.51798259
2025-02-16T20:04:17+00:00,1739736257000,189.18266171
2025-02-16T21:03:55.835000+00:00,1739739835835,188.37373391
2025-02-16T22:04:17.987000+00:00,1739743457987,188.97115019
2025-02-16T23:03:40.598000+00:00,1739747020598,188.55905184
2025-02-17T00:04:02.691000+00:00,1739750642691,188.25834560
2025-02-17T01:04:03.348000+00:00,1739754243348,188.65335661
2025-02-17T02:02:06.321000+00:00,1739757726321,189.40274610
2025-02-17T03:01:22.755000+00:00,1739761282755,187.48196534
2025-02-17T04:04:14.987000+00:00,1739765054987,186.55236745
2025-02-17T05:03:59.082000+00:00,1739768639082,184.21825137
2025-02-17T06:03:44.609000+00:00,1739772224609,183.68978777
2025-02-17T07:04:03.846000+00:00,1739775843846,183.41877773
2025-02-17T08:03:56.679000+00:00,1739779436679,181.62107597
2025-02-17T09:04:09.639000+00:00,1739783049639,183.63096395
2025-02-17T10:05:43.682000+00:00,1739786743682,184.30690146
2025-02-17T11:03:51.615000+00:00,1739790231615,183.46507754
2025-02-17T12:04:11.090000+00:00,1739793851090,184.25353344
2025-02-17T13:00:03.403000+00:00,1739797203403,186.20800851
2025-02-17T14:03:55.933000+00:00,1739801035933,185.20147122
2025-02-17T15:03:09.081000+00:00,1739804589081,184.32328321
2025-02-17T16:03:59.589000+00:00,1739808239589,180.05011896
2025-02-17T17:03:53.351000+00:00,1739811833351,178.37045152
2025-02-17T18:04:07.019000+00:00,1739815447019,177.54419549
2025-02-17T19:04:16.200000+00:00,1739819056200,175.57558778
